Time,EAR,MAR,Blinks,Yawns,Drowsy
1771687386.9,0.322,0.259,40,0,0
1771687386.98,0.334,0.148,40,0,0
1771687387.03,0.318,0.197,40,0,0
1771687387.09,0.305,0.284,40,0,0
1771687387.14,0.314,0.17,40,0,0
1771687387.17,0.329,0.264,40,0,0
1771687387.28,0.304,0.258,40,0,0
1771687387.34,0.335,0.286,40,0,0
1771687387.4,0.335,0.282,40,0,0
1771687387.46,0.352,0.213,40,0,0
1771687387.53,0.344,0.313,40,0,0
1771687387.59,0.331,0.16,40,0,0
1771687387.68,0.329,0.0,40,0,0
1771687387.75,0.341,0.03,40,0,0
1771687387.82,0.318,0.224,40,0,0
1771687387.89,0.324,0.225,40,0,0
1771687387.91,0.311,0.23,40,0,0
1771687388.01,0.341,0.257,40,0,0
1771687388.08,0.327,0.18,40,0,0
1771687388.15,0.343,0.257,40,0,0
1771687388.23,0.347,0.32,40,0,0
1771687388.31,0.322,0.284,40,0,0
1771687388.37,0.321,0.232,40,0,0
1771687388.43,0.32,0.03,40,0,0
1771687388.62,0.283,0.0,40,0,0
1771687388.74,0.291,0.0,40,0,0
1771687388.89,0.314,0.0,40,0,0
1771687389.02,0.224,0.025,40,0,0
1771687389.08,0.309,0.035,40,0,0
1771687389.48,0.305,0.049,40,0,0
1771687389.54,0.319,0.114,40,0,0
1771687389.69,0.289,0.069,40,0,0
1771687389.75,0.685,0.032,40,0,0
1771687389.82,1.211,0.036,40,0,0
1771687390.28,0.235,0.0,40,0,0
1771687390.37,0.209,0.026,40,0,0
1771687390.42,0.204,0.034,40,0,0
1771687390.49,0.258,0.022,40,0,0
1771687390.55,0.284,0.08,40,0,0
1771687390.61,0.216,0.0,40,0,0
1771687390.76,0.216,0.0,40,0,0
1771687390.82,0.212,0.023,40,0,0
1771687390.88,0.199,0.0,40,0,0
1771687390.95,0.21,0.022,40,0,0
1771687391.02,0.202,0.046,40,0,0
1771687391.08,0.255,0.206,41,0,0
1771687391.16,0.217,0.022,41,0,0
1771687391.22,0.227,0.0,41,0,0
1771687391.28,0.19,0.0,41,0,0
1771687391.35,0.204,0.0,41,0,0
1771687391.41,0.169,0.033,41,0,0
1771687391.48,0.228,0.131,42,0,0
1771687391.56,0.286,0.0,42,0,0
1771687391.62,0.252,0.025,42,0,0
1771687391.69,0.147,0.024,42,0,0
1771687391.75,0.199,0.05,42,0,0
1771687391.82,0.226,0.0,42,0,0
1771687391.88,0.201,0.024,42,0,0
1771687391.96,0.232,0.023,42,0,0
1771687392.02,0.301,0.0,42,0,0
1771687392.08,0.306,0.0,42,0,0
1771687392.15,0.22,0.031,42,0,0
1771687392.21,0.245,0.042,42,0,0
1771687392.29,0.232,0.057,42,0,0
1771687392.36,0.233,0.021,42,0,0
1771687392.42,0.223,0.021,42,0,0
1771687392.48,0.238,0.02,42,0,0
1771687392.55,0.303,0.02,42,0,0
1771687392.61,0.271,0.0,42,0,0
1771687392.69,0.247,0.0,42,0,0
1771687392.76,0.254,0.02,42,0,0
1771687392.82,0.272,0.0,42,0,0
1771687392.88,0.254,0.02,42,0,0
1771687392.95,0.251,0.02,42,0,0
1771687393.02,0.258,0.0,42,0,0
1771687393.09,0.256,0.0,42,0,0
1771687393.16,0.268,0.0,42,0,0
1771687393.22,0.263,0.02,42,0,0
1771687393.29,0.29,0.021,42,0,0
1771687393.36,0.291,0.11,42,0,0
1771687393.43,0.288,0.046,42,0,0
1771687393.5,0.294,0.087,42,0,0
1771687393.56,0.288,0.043,42,0,0
1771687393.62,0.279,0.022,42,0,0
1771687393.69,0.287,0.044,42,0,0
1771687393.75,0.294,0.068,42,0,0
1771687393.81,0.3,0.045,42,0,0
1771687393.9,0.306,0.045,42,0,0
1771687393.96,0.288,0.0,42,0,0
1771687394.02,0.279,0.0,42,0,0
1771687394.08,0.271,0.0,42,0,0
1771687394.15,0.303,0.02,42,0,0
1771687394.23,0.294,0.021,42,0,0
1771687394.29,0.303,0.021,42,0,0
1771687394.36,0.277,0.02,42,0,0
1771687394.42,0.273,0.018,42,0,0
1771687394.49,0.232,0.018,42,0,0
1771687394.55,0.273,0.018,42,0,0
1771687394.63,0.297,0.019,42,0,0
1771687394.7,0.298,0.0,42,0,0
1771687394.76,0.301,0.019,42,0,0
